"Global Code","Global Name","Region Code","Region Name","Sub-region Code","Sub-region Name","Intermediate Region Code","Intermediate Region Name","Country or Area","M49 Code","ISO-alpha3 Code","Least Developed Countries (LDC)","Land Locked Developing Countries (LLDC)","Small Island Developing States (SIDS)","Developed / Developing Countries"
"001","Monde","002","Afrique","202","Afrique subsaharienne","017","Afrique centrale","République démocratique du Congo","180","COD","x","","","Developing"
"001","Monde","002","Afrique","202","Afrique subsaharienne","017","Afrique centrale","Guinée équatoriale","226","GNQ","","","","Developing"
"001","Monde","002","Afrique","202","Afrique subsaharienne","017","Afrique centrale","Gabon","266","GAB","","","","Developing"
"001","Monde","002","Afrique","202","Afrique subsaharienne","017","Afrique centrale","Sao Tomé-et-Principe","678","STP","x","","x","Developing"
"001","Monde","002","Afrique","202","Afrique subsaharienne","018","Afrique australe","Botswana","072","BWA","","x","","Developing"
"001","Monde","002","Afrique","202","Afrique subsaharienne","018","Afrique australe","Eswatini","748","SWZ","","x","","Developing"
"001","Monde","002","Afrique","202","Afrique subsaharienne","018","Afrique australe","Lesotho","426","LSO","x","x","","Developing"
"001","Monde","002","Afrique","202","Afrique subsaharienne","018","Afrique australe","Namibie","516","NAM","","","","Developing"
"001","Monde","002","Afrique","202","Afrique subsaharienne","018","Afrique australe","Afrique du Sud","710","ZAF","","","","Developing"
"001","Monde","002","Afrique","202","Afrique subsaharienne","011","Afrique occidentale","Bénin","204","BEN","x","","","Developing"
"001","Monde","002","Afrique","202","Afrique subsaharienne","011","Afrique occidentale","Burkina Faso","854","BFA","x","x","","Developing"
"001","Monde","002","Afrique","202","Afrique subsaharienne","011","Afrique occidentale","Cabo Verde","132","CPV","","","x","Developing"
"001","Monde","002","Afrique","202","Afrique subsaharienne","011","Afrique occidentale","Côte d’Ivoire","384","CIV","","","","Developing"
"001","Monde","002","Afrique","202","Afrique subsaharienne","011","Afrique occidentale","Gambie","270","GMB","x","","","Developing"
"001","Monde","002","Afrique","202","Afrique subsaharienne","011","Afrique occidentale","Ghana","288","GHA","","","","Developing"
"001","Monde","002","Afrique","202","Afrique subsaharienne","011","Afrique occidentale","Guinée","324","GIN","x","","","Developing"
"001","Monde","002","Afrique","202","Afrique subsaharienne","011","Afrique occidentale","Guinée-Bissau","624","GNB","x","","x","Developing"
"001","Monde","002","Afrique","202","Afrique subsaharienne","011","Afrique occidentale","Libéria","430","LBR","x","","","Developing"
"001","Monde","002","Afrique","202","Afrique subsaharienne","011","Afrique occidentale","Mali","466","MLI","x","x","","Developing"
"001","Monde","002","Afrique","202","Afrique subsaharienne","011","Afrique occidentale","Mauritanie","478","MRT","x","","","Developing"
"001","Monde","002","Afrique","202","Afrique subsaharienne","011","Afrique occidentale","Niger","562","NER","x","x","","Developing"
"001","Monde","002","Afrique","202","Afrique subsaharienne","011","Afrique occidentale","Nigéria","566","NGA","","","","Developing"
"001","Monde","002","Afrique","202","Afrique subsaharienne","011","Afrique occidentale","Sainte-Hélène","654","SHN","","","","Developing"
"001","Monde","002","Afrique","202","Afrique subsaharienne","011","Afrique occidentale","Sénégal","686","SEN","x","","","Developing"
"001","Monde","002","Afrique","202","Afrique subsaharienne","011","Afrique occidentale","Sierra Leone","694","SLE","x","","","Developing"
"001","Monde","002","Afrique","202","Afrique subsaharienne","011","Afrique occidentale","Togo","768","TGO","x","","","Developing"
"001","Monde","019","Amériques","419","Amérique latine et Caraïbes","029","Caraïbes","Anguilla","660","AIA","","","x","Developing"
"001","Monde","019","Amériques","419","Amérique latine et Caraïbes","029","Caraïbes","Antigua-et-Barbuda","028","ATG","","","x","Developing"
"001","Monde","019","Amériques","419","Amérique latine et Caraïbes","029","Caraïbes","Aruba","533","ABW","","","x","Developing"
"001","Monde","019","Amériques","419","Amérique latine et Caraïbes","029","Caraïbes","Bahamas","044","BHS","","","x","Developing"
"001","Monde","019","Amériques","419","Amérique latine et Caraïbes","029","Caraïbes","Barbade","052","BRB","","","x","Developing"
"001","Monde","019","Amériques","419","Amérique latine et Caraïbes","029","Caraïbes","Bonaire, Saint-Eustache et Saba","535","BES","","","x","Developing"
"001","Monde","019","Amériques","419","Amérique latine et Caraïbes","029","Caraïbes","Îles Vierges britanniques","092","VGB","","","x","Developing"
"001","Monde","019","Amériques","419","Amérique latine et Caraïbes","029","Caraïbes","Îles Caïmanes","136","CYM","","","","Developing"
"001","Monde","019","Amériques","419","Amérique latine et Caraïbes","029","Caraïbes","Cuba","192","CUB","","","x","Developing"
"001","Monde","019","Amériques","419","Amérique latine et Caraïbes","029","Caraïbes","Curaçao","531","CUW","","","x","Developing"
"001","Monde","019","Amériques","419","Amérique latine et Caraïbes","029","Caraïbes","Dominique","212","DMA","","","x","Developing"
"001","Monde","019","Amériques","419","Amérique latine et Caraïbes","029","Caraïbes","République dominicaine","214","DOM","","","x","Developing"
"001","Monde","019","Amériques","419","Amérique latine et Caraïbes","029","Caraïbes","Grenade","308","GRD","","","x","Developing"
"001","Monde","019","Amériques","419","Amérique latine et Caraïbes","029","Caraïbes","Guadeloupe","312","GLP","","","","Developing"
"001","Monde","019","Amériques","419","Amérique latine et Caraïbes","029","Caraïbes","Haïti","332","HTI","x","","x","Developing"
"001","Monde","019","Amériques","419","Amérique latine et Caraïbes","029","Caraïbes","Jamaïque","388","JAM","","","x","Developing"
"001","Monde","019","Amériques","419","Amérique latine et Caraïbes","029","Caraïbes","Martinique","474","MTQ","","","","Developing"
"001","Monde","019","Amériques","419","Amérique latine et Caraïbes","029","Caraïbes","Montserrat","500","MSR","","","x","Developing"
"001","Monde","019","Amériques","419","Amérique latine et Caraïbes","029","Caraïbes","Porto Rico","630","PRI","","","x","Developing"
"001","Monde","019","Amériques","419","Amérique latine et Caraïbes","029","Caraïbes","Saint-Barthélemy","652","BLM","","","","Developing"
"001","Monde","019","Amériques","419","Amérique latine et Caraïbes","029","Caraïbes","Saint-Kitts-et-Nevis","659","KNA","","","x","Developing"
"001","Monde","019","Amériques","419","Amérique latine et Caraïbes","029","Caraïbes","Sainte-Lucie","662","LCA","","","x","Developing"
"001","Monde","019","Amériques","419","Amérique latine et Caraïbes","029","Caraïbes","Saint-Martin (partie française)","663","MAF","","","","Developing"
"001","Monde","019","Amériques","419","Amérique latine et Caraïbes","029","Caraïbes","Saint-Vincent-et-les Grenadines","670","VCT","","","x","Developing"
"001","Monde","019","Amériques","419","Amérique latine et Caraïbes","029","Caraïbes","Saint-Martin (partie néerlandaise)","534","SXM","","","x","Developing"
"001","Monde","019","Amériques","419","Amérique latine et Caraïbes","029","Caraïbes","Trinité-et-Tobago","780","TTO","","","x","Developing"
"001","Monde","019","Amériques","419","Amérique latine et Caraïbes","029","Caraïbes","Îles Turques-et-Caïques","796","TCA","","","","Developing"
"001","Monde","019","Amériques","419","Amérique latine et Caraïbes","029","Caraïbes","Îles Vierges américaines","850","VIR","","","x","Developing"
"001","Monde","019","Amériques","419","Amérique latine et Caraïbes","013","Amérique centrale","Belize","084","BLZ","","","x","Developing"
"001","Monde","019","Amériques","419","Amérique latine et Caraïbes","013","Amérique centrale","Costa Rica","188","CRI","","","","Developing"
"001","Monde","019","Amériques","419","Amérique latine et Caraïbes","013","Amérique centrale","El Salvador","222","SLV","","","","Developing"
"001","Monde","019","Amériques","419","Amérique latine et Caraïbes","013","Amérique centrale","Guatemala","320","GTM","","","","Developing"
"001","Monde","019","Amériques","419","Amérique latine et Caraïbes","013","Amérique centrale","Honduras","340","HND","","","","Developing"
"001","Monde","019","Amériques","419","Amérique latine et Caraïbes","013","Amérique centrale","Mexique","484","MEX","","","","Developing"
"001","Monde","019","Amériques","419","Amérique latine et Caraïbes","013","Amérique centrale","Nicaragua","558","NIC","","","","Developing"
"001","Monde","019","Amériques","419","Amérique latine et Caraïbes","013","Amérique centrale","Panama","591","PAN","","","","Developing"
"001","Monde","019","Amériques","419","Amérique latine et Caraïbes","005","Amérique du Sud","Argentine","032","ARG","","","","Developing"
"001","Monde","019","Amériques","419","Amérique latine et Caraïbes","005","Amérique du Sud","Bolivie (État plurinational de)","068","BOL","","x","","Developing"
"001","Monde","019","Amériques","419","Amérique latine et Caraïbes","005","Amérique du Sud","Île Bouvet","074","BVT","","","","Developing"
"001","Monde","019","Amériques","419","Amérique latine et Caraïbes","005","Amérique du Sud","Brésil","076","BRA","","","","Developing"
"001","Monde","019","Amériques","419","Amérique latine et Caraïbes","005","Amérique du Sud","Chili","152","CHL","","","","Developing"
"001","Monde","019","Amériques","419","Amérique latine et Caraïbes","005","Amérique du Sud","Colombie","170","COL","","","","Developing"
"001","Monde","019","Amériques","419","Amérique latine et Caraïbes","005","Amérique du Sud","Équateur","218","ECU","","","","Developing"
"001","Monde","019","Amériques","419","Amérique latine et Caraïbes","005","Amérique du Sud","Îles Falkland (Malvinas)","238","FLK","","","","Developing"
"001","Monde","019","Amériques","419","Amérique latine et Caraïbes","005","Amérique du Sud","Guyane française","254","GUF","","","","Developing"
"001","Monde","019","Amériques","419","Amérique latine et Caraïbes","005","Amérique du Sud","Guyana","328","GUY","","","x","Developing"
"001","Monde","019","Amériques","419","Amérique latine et Caraïbes","005","Amérique du Sud","Paraguay","600","PRY","","x","","Developing"
"001","Monde","019","Amériques","419","Amérique latine et Caraïbes","005","Amérique du Sud","Pérou","604","PER","","","","Developing"
"001","Monde","019","Amériques","419","Amérique latine et Caraïbes","005","Amérique du Sud","Géorgie du Sud-et-les Îles Sandwich du Sud","239","SGS","","","","Developing"
"001","Monde","019","Amériques","419","Amérique latine et Caraïbes","005","Amérique du Sud","Suriname","740","SUR","","","x","Developing"
"001","Monde","019","Amériques","419","Amérique latine et Caraïbes","005","Amérique du Sud","Uruguay","858","URY","","","","Developing"
"001","Monde","019","Amériques","419","Amérique latine et Caraïbes","005","Amérique du Sud","Venezuela (République bolivarienne du)","862","VEN","","","","Developing"
"001","Monde","019","Amériques","021","Amérique septentrionale","","","Bermudes","060","BMU","","","","Developed"
"001","Monde","019","Amériques","021","Amérique septentrionale","","","Canada","124","CAN","","","","Developed"
"001","Monde","019","Amériques","021","Amérique septentrionale","","","Groenland","304","GRL","","","","Developed"
"001","Monde","019","Amériques","021","Amérique septentrionale","","","Saint-Pierre-et-Miquelon","666","SPM","","","","Developed"
"001","Monde","019","Amériques","021","Amérique septentrionale","","","États-Unis d’Amérique","840","USA","","","","Developed"
"001","Monde","","","","","","","Antarctique","010","ATA","","","",""
"001","Monde","142","Asie","143","Asie centrale","","","Kazakhstan","398","KAZ","","x","","Developing"
"001","Monde","142","Asie","143","Asie centrale","","","Kirghizistan","417","KGZ","","x","","Developing"
"001","Monde","142","Asie","143","Asie centrale","","","Tadjikistan","762","TJK","","x","","Developing"
"001","Monde","142","Asie","143","Asie centrale","","","Turkménistan","795","TKM","","x","","Developing"
"001","Monde","142","Asie","143","Asie centrale","","","Ouzbékistan","860","UZB","","x","","Developing"
"001","Monde","142","Asie","030","Asie orientale","","","Chine","156","CHN","","","","Developing"
"001","Monde","142","Asie","030","Asie orientale","","","Chine, région administrative spéciale de Hong Kong","344","HKG","","","","Developing"
"001","Monde","142","Asie","030","Asie orientale","","","Chine, région administrative spéciale de Macao","446","MAC","","","","Developing"
"001","Monde","142","Asie","030","Asie orientale","","","République populaire démocratique de Corée","408","PRK","","","","Developing"
"001","Monde","142","Asie","030","Asie orientale","","","Japon","392","JPN","","","","Developed"
"001","Monde","142","Asie","030","Asie orientale","","","Mongolie","496","MNG","","x","","Developing"
"001","Monde","142","Asie","030","Asie orientale","","","République de Corée","410","KOR","","","","Developing"
"001","Monde","142","Asie","035","Asie du Sud-Est","","","Brunéi Darussalam","096","BRN","","","","Developing"
"001","Monde","142","Asie","035","Asie du Sud-Est","","","Cambodge","116","KHM","x","","","Developing"
"001","Monde","142","Asie","035","Asie du Sud-Est","","","Indonésie","360","IDN","","","","Developing"
"001","Monde","142","Asie","035","Asie du Sud-Est","","","République démocratique populaire lao","418","LAO","x","x","","Developing"
"001","Monde","142","Asie","035","Asie du Sud-Est","","","Malaisie","458","MYS","","","","Developing"
"001","Monde","142","Asie","035","Asie du Sud-Est","","","Myanmar","104","MMR","x","","","Developing"
"001","Monde","142","Asie","035","Asie du Sud-Est","","","Philippines","608","PHL","","","","Developing"
"001","Monde","142","Asie","035","Asie du Sud-Est","","","Singapour","702","SGP","","","x","Developing"
"001","Monde","142","Asie","035","Asie du Sud-Est","","","Thaïlande","764","THA","","","","Developing"
"001","Monde","142","Asie","035","Asie du Sud-Est","","","Timor-Leste","626","TLS","x","","x","Developing"
"001","Monde","142","Asie","035","Asie du Sud-Est","","","Viet Nam","704","VNM","","","","Developing"
"001","Monde","142","Asie","034","Asie méridionale","","","Afghanistan","004","AFG","x","x","","Developing"
"001","Monde","142","Asie","034","Asie méridionale","","","Bangladesh","050","BGD","x","","","Developing"
"001","Monde","142","Asie","034","Asie méridionale","","","Bhoutan","064","BTN","x","x","","Developing"
"001","Monde","142","Asie","034","Asie méridionale","","","Inde","356","IND","","","","Developing"
"001","Monde","142","Asie","034","Asie méridionale","","","Iran (République islamique d’)","364","IRN","","","","Developing"
"001","Monde","142","Asie","034","Asie méridionale","","","Maldives","462","MDV","","","x","Developing"
"001","Monde","142","Asie","034","Asie méridionale","","","Népal","524","NPL","x","x","","Developing"
"001","Monde","142","Asie","034","Asie méridionale","","","Pakistan","586","PAK","","","","Developing"
"001","Monde","142","Asie","034","Asie méridionale","","","Sri Lanka","144","LKA","","","","Developing"
"001","Monde","142","Asie","145","Asie occidentale","","","Arménie","051","ARM","","x","","Developing"
"001","Monde","142","Asie","145","Asie occidentale","","","Azerbaïdjan","031","AZE","","x","","Developing"
"001","Monde","142","Asie","145","Asie occidentale","","","Bahreïn","048","BHR","","","","Developing"
"001","Monde","142","Asie","145","Asie occidentale","","","Chypre","196","CYP","","","","Developed"
"001","Monde","142","Asie","145","Asie occidentale","","","Géorgie","268","GEO","","","","Developing"
"001","Monde","142","Asie","145","Asie occidentale","","","Iraq","368","IRQ","","","","Developing"
"001","Monde","142","Asie","145","Asie occidentale","","","Israël","376","ISR","","","","Developed"
"001","Monde","142","Asie","145","Asie occidentale","","","Jordanie","400","JOR","","","","Developing"
"001","Monde","142","Asie","145","Asie occidentale","","","Koweït","414","KWT","","","","Developing"
"001","Monde","142","Asie","145","Asie occidentale","","","Liban","422","LBN","","","","Developing"
"001","Monde","142","Asie","145","Asie occidentale","","","Oman","512","OMN","","","","Developing"
"001","Monde","142","Asie","145","Asie occidentale","","","Qatar","634","QAT","","","","Developing"
"001","Monde","142","Asie","145","Asie occidentale","","","Arabie saoudite","682","SAU","","","","Developing"
"001","Monde","142","Asie","145","Asie occidentale","","","État de Palestine","275","PSE","","","","Developing"
"001","Monde","142","Asie","145","Asie occidentale","","","République arabe syrienne","760","SYR","","","","Developing"
"001","Monde","142","Asie","145","Asie occidentale","","","Turquie","792","TUR","","","","Developing"
"001","Monde","142","Asie","145","Asie occidentale","","","Émirats arabes unis","784","ARE","","","","Developing"
"001","Monde","142","Asie","145","Asie occidentale","","","Yémen","887","YEM","x","","","Developing"
"001","Monde","150","Europe","151","Europe orientale","","","Bélarus","112","BLR","","","","Developed"
"001","Monde","150","Europe","151","Europe orientale","","","Bulgarie","100","BGR","","","","Developed"
"001","Monde","150","Europe","151","Europe orientale","","","Tchéquie","203","CZE","","","","Developed"
"001","Monde","150","Europe","151","Europe orientale","","","Hongrie","348","HUN","","","","Developed"
"001","Monde","150","Europe","151","Europe orientale","","","Pologne","616","POL","","","","Developed"
"001","Monde","150","Europe","151","Europe orientale","","","République de Moldova","498","MDA","","x","","Developed"
"001","Monde","150","Europe","151","Europe orientale","","","Roumanie","642","ROU","","","","Developed"
"001","Monde","150","Europe","151","Europe orientale","","","Fédération de Russie","643","RUS","","","","Developed"
"001","Monde","150","Europe","151","Europe orientale","","","Slovaquie","703","SVK","","","","Developed"
"001","Monde","150","Europe","151","Europe orientale","","","Ukraine","804","UKR","","","","Developed"
"001","Monde","150","Europe","154","Europe septentrionale","","","Îles d’Åland","248","ALA","","","","Developed"
"001","Monde","150","Europe","154","Europe septentrionale","830","Îles Anglo-Normandes","Guernesey","831","GGY","","","","Developed"
"001","Monde","150","Europe","154","Europe septentrionale","830","Îles Anglo-Normandes","Jersey","832","JEY","","","","Developed"
"001","Monde","150","Europe","154","Europe septentrionale","830","Îles Anglo-Normandes","Sercq","680","","","","","Developed"
"001","Monde","150","Europe","154","Europe septentrionale","","","Danemark","208","DNK","","","","Developed"
"001","Monde","150","Europe","154","Europe septentrionale","","","Estonie","233","EST","","","","Developed"
"001","Monde","150","Europe","154","Europe septentrionale","","","Îles Féroé","234","FRO","","","","Developed"
"001","Monde","150","Europe","154","Europe septentrionale","","","Finlande","246","FIN","","","","Developed"
"001","Monde","150","Europe","154","Europe septentrionale","","","Islande","352","ISL","","","","Developed"
"001","Monde","150","Europe","154","Europe septentrionale","","","Irlande","372","IRL","","","","Developed"
"001","Monde","150","Europe","154","Europe septentrionale","","","Île de Man","833","IMN","","","","Developed"
"001","Monde","150","Europe","154","Europe septentrionale","","","Lettonie","428","LVA","","","","Developed"
"001","Monde","150","Europe","154","Europe septentrionale","","","Lituanie","440","LTU","","","","Developed"
"001","Monde","150","Europe","154","Europe septentrionale","","","Norvège","578","NOR","","","","Developed"
"001","Monde","150","Europe","154","Europe septentrionale","","","Îles Svalbard-et-Jan Mayen","744","SJM","","","","Developed"
"001","Monde","150","Europe","154","Europe septentrionale","","","Suède","752","SWE","","","","Developed"
"001","Monde","150","Europe","154","Europe septentrionale","","","Royaume-Uni de Grande-Bretagne et d’Irlande du Nord","826","GBR","","","","Developed"
"001","Monde","150","Europe","039","Europe méridionale","","","Albanie","008","ALB","","","","Developed"
"001","Monde","150","Europe","039","Europe méridionale","","","Andorre","020","AND","","","","Developed"
"001","Monde","150","Europe","039","Europe méridionale","","","Bosnie-Herzégovine","070","BIH","","","","Developed"
"001","Monde","150","Europe","039","Europe méridionale","","","Croatie","191","HRV","","","","Developed"
"001","Monde","150","Europe","039","Europe méridionale","","","Gibraltar","292","GIB","","","","Developed"
"001","Monde","150","Europe","039","Europe méridionale","","","Grèce","300","GRC","","","","Developed"
"001","Monde","150","Europe","039","Europe méridionale","","","Saint-Siège","336","VAT","","","","Developed"
"001","Monde","150","Europe","039","Europe méridionale","","","Italie","380","ITA","","","","Developed"
"001","Monde","150","Europe","039","Europe méridionale","","","Malte","470","MLT","","","","Developed"
"001","Monde","150","Europe","039","Europe méridionale","","","Monténégro","499","MNE","","","","Developed"
"001","Monde","150","Europe","039","Europe méridionale","","","Macédoine du Nord","807","MKD","","x","","Developed"
"001","Monde","150","Europe","039","Europe méridionale","","","Portugal","620","PRT","","","","Developed"
"001","Monde","150","Europe","039","Europe méridionale","","","Saint-Marin","674","SMR","","","","Developed"
"001","Monde","150","Europe","039","Europe méridionale","","","Serbie","688","SRB","","","","Developed"
"001","Monde","150","Europe","039","Europe méridionale","","","Slovénie","705","SVN","","","","Developed"
"001","Monde","150","Europe","039","Europe méridionale","","","Espagne","724","ESP","","","","Developed"
"001","Monde","150","Europe","155","Europe occidentale","","","Autriche","040","AUT","","","","Developed"
"001","Monde","150","Europe","155","Europe occidentale","","","Belgique","056","BEL","","","","Developed"
"001","Monde","150","Europe","155","Europe occidentale","","","France","250","FRA","","","","Developed"
"001","Monde","150","Europe","155","Europe occidentale","","","Allemagne","276","DEU","","","","Developed"
"001","Monde","150","Europe","155","Europe occidentale","","","Liechtenstein","438","LIE","","","","Developed"
"001","Monde","150","Europe","155","Europe occidentale","","","Luxembourg","442","LUX","","","","Developed"
"001","Monde","150","Europe","155","Europe occidentale","","","Monaco","492","MCO","","","","Developed"
"001","Monde","150","Europe","155","Europe occidentale","","","Pays-Bas","528","NLD","","","","Developed"
"001","Monde","150","Europe","155","Europe occidentale","","","Suisse","756","CHE","","","","Developed"
"001","Monde","009","Océanie","053","Australie et Nouvelle-Zélande","","","Australie","036","AUS","","","","Developed"
"001","Monde","009","Océanie","053","Australie et Nouvelle-Zélande","","","Île Christmas","162","CXR","","","","Developed"
"001","Monde","009","Océanie","053","Australie et Nouvelle-Zélande","","","Îles des Cocos (Keeling)","166","CCK","","","","Developed"
"001","Monde","009","Océanie","053","Australie et Nouvelle-Zélande","","","Île Heard-et-Îles MacDonald","334","HMD","","","","Developed"
"001","Monde","009","Océanie","053","Australie et Nouvelle-Zélande","","","Nouvelle-Zélande","554","NZL","","","","Developed"
"001","Monde","009","Océanie","053","Australie et Nouvelle-Zélande","","","Île Norfolk","574","NFK","","","","Developed"
"001","Monde","009","Océanie","054","Mélanésie","","","Fidji","242","FJI","","","x","Developing"
"001","Monde","009","Océanie","054","Mélanésie","","","Nouvelle-Calédonie","540","NCL","","","x","Developing"
"001","Monde","009","Océanie","054","Mélanésie","","","Papouasie-Nouvelle-Guinée","598","PNG","","","x","Developing"
"001","Monde","009","Océanie","054","Mélanésie","","","Îles Salomon","090","SLB","x","","x","Developing"
"001","Monde","009","Océanie","054","Mélanésie","","","Vanuatu","548","VUT","x","","x","Developing"
"001","Monde","009","Océanie","057","Micronésie","","","Guam","316","GUM","","","x","Developing"
"001","Monde","009","Océanie","057","Micronésie","","","Kiribati","296","KIR","x","","x","Developing"
"001","Monde","009","Océanie","057","Micronésie","","","Îles Marshall","584","MHL","","","x","Developing"
"001","Monde","009","Océanie","057","Micronésie","","","Micronésie (États fédérés de)","583","FSM","","","x","Developing"
"001","Monde","009","Océanie","057","Micronésie","","","Nauru","520","NRU","","","x","Developing"
"001","Monde","009","Océanie","057","Micronésie","","","Îles Mariannes du Nord","580","MNP","","","x","Developing"
"001","Monde","009","Océanie","057","Micronésie","","","Palaos","585","PLW","","","x","Developing"
"001","Monde","009","Océanie","057","Micronésie","","","Îles mineures éloignées des États-Unis","581","UMI","","","","Developing"
"001","Monde","009","Océanie","061","Polynésie","","","Samoa américaines","016","ASM","","","x","Developing"
"001","Monde","009","Océanie","061","Polynésie","","","Îles Cook","184","COK","","","x","Developing"
"001","Monde","009","Océanie","061","Polynésie","","","Polynésie française","258","PYF","","","x","Developing"
"001","Monde","009","Océanie","061","Polynésie","","","Nioué","570","NIU","","","x","Developing"
"001","Monde","009","Océanie","061","Polynésie","","","Pitcairn","612","PCN","","","","Developing"
"001","Monde","009","Océanie","061","Polynésie","","","Samoa","882","WSM","","","x","Developing"
"001","Monde","009","Océanie","061","Polynésie","","","Tokélaou","772","TKL","","","","Developing"
"001","Monde","009","Océanie","061","Polynésie","","","Tonga","776","TON","","","x","Developing"
"001","Monde","009","Océanie","061","Polynésie","","","Tuvalu","798","TUV","x","","x","Developing"
"001","Monde","009","Océanie","061","Polynésie","","","Îles Wallis-et-Futuna","876","WLF","","","","Developing"
